PipelineID,ApplicantID,JobID,StageID
20206,41608,2678,10
20207,41609,2740,10
20208,41610,2749,11
20209,41611,2753,10
20210,41612,2759,10
20211,41613,2750,10
20212,41614,2739,10
20213,41615,2759,10
20214,41616,2749,10
20215,41616,2752,10
20216,41613,2757,10
20217,41613,2742,10
20218,41613,2739,10
20219,41617,2742,10
20220,41615,2737,10
20221,41618,2752,10
20222,41619,2735,10
20223,41620,1657,10
20224,41621,2735,10
20225,41622,2739,10
20226,41623,2760,11
20227,41624,2736,10
20228,30777,2749,10
20229,41625,1656,10
20231,41627,2707,10
20232,41628,2757,10
20233,41629,2754,10
20234,41620,1656,10
20235,41451,2750,10
20236,41451,2739,10
20237,41630,2754,10
20239,41631,2757,10
20240,41631,2757,10
20241,41632,2757,10
20242,41633,2754,10
20243,41634,2754,10
20244,41635,2732,11
20245,41636,2761,10
20246,41637,2761,10
20247,41564,2749,10
20248,41587,1656,11
20249,41638,2754,10
20250,41639,2761,10
20251,41640,2762,10
20252,41641,2736,11
20253,35482,2750,10
20254,35482,2750,10
20256,41643,2757,10
20257,41523,2761,10
20258,41644,2763,10
20259,41645,2757,10
20260,41640,2725,10
20261,41646,2730,11
20263,35237,2765,10
20264,41648,2765,10
20265,41649,2754,11
20266,41650,2754,10
20267,41650,2755,10
20268,41651,2763,11
20269,41652,2754,10
20270,41653,2754,10
20271,24378,2701,10
20273,41655,2763,10
20274,41656,2761,10
20275,18316,2750,10
20276,41656,2725,10
20277,41657,2707,10
20278,41656,2749,10
20279,36710,2759,10
20280,36710,2737,10
20281,41587,2769,11
20282,41596,2770,11
20283,41659,2763,10
20284,41659,2750,10
20285,41660,2769,10
20286,41661,2758,11
20287,41655,2750,10
20288,41662,2735,11
20289,36710,2752,10
20290,41663,2771,11
20291,41664,2735,10
20293,41665,2754,10
20294,41665,2755,11
20295,41666,2765,10
20296,41667,2754,10
20297,8984,2754,10
20298,24833,2765,10
20299,41668,2755,10
20300,41668,2754,10
20301,41669,2753,10
20303,41671,2749,10
20304,41672,2762,10
20305,41673,2772,10
20306,41673,2757,10
20307,41619,2730,11
20308,41674,2765,10
20309,41675,2765,10
20310,41676,2765,10
20311,41672,2725,10
20312,41677,2754,10
20313,41677,2765,10
20314,41678,2765,10
20315,41679,2765,10
20316,41680,2754,10
20317,41681,2765,10
20318,41682,2765,10
21315,29698,2765,10
21316,42679,2765,10
21317,42680,2765,10
21318,42681,2765,10
21319,42682,2757,10
21320,42683,2765,10
21321,42684,2765,10
21322,41672,2707,10
21323,42685,2773,10
21324,42686,2770,10
21325,42687,2765,10
21326,42688,2765,10
21327,42689,2750,10
21329,42690,2764,11
21330,42691,2707,10
21332,42692,2754,10
21333,41679,2752,10
21334,41679,2749,10
21335,42693,2765,10
21336,42694,2752,10
21337,39679,2707,11
21338,42695,2761,10
21339,42695,2762,10
21340,42696,2772,11
21341,42695,2726,10
21342,42695,2725,10
21343,42695,2707,10
21344,41492,2752,10
21345,41492,2752,10
21346,41492,2749,10
21347,42697,2775,10
21348,42698,2739,10
21349,42699,2755,10
21350,42700,2755,10
21351,42701,2707,10
21352,42701,2725,10
21353,42702,2755,10
21354,42703,2739,10
21355,42704,2739,10
21356,42705,2739,10
21357,42706,2775,10
21358,42706,2775,10
21359,42706,2750,10
21360,42707,2767,10
21361,42708,2739,10
21362,42709,2776,10
21363,42710,2775,10
21364,42711,2725,10
21365,42711,2707,10
21366,42712,2765,10
21367,35303,2776,10
21368,42713,2775,10
21369,42713,2753,10
21371,42713,2776,10
21372,42714,2751,10
21373,40069,2774,10
21374,42715,2755,10
21375,42716,2776,11
21376,42717,2777,11
21377,42718,2773,10
21378,42719,2774,10
21379,42720,2754,10
21380,42721,2776,10
21381,42722,2750,10
21382,42723,2776,10
21383,42724,2777,10
21384,42725,2765,10
21385,20197,2776,10
21386,42725,2755,10
21387,42726,2776,10
21388,42727,2704,10
21389,42728,2701,10
21390,42729,2701,10
21391,42730,2775,10
21393,22976,2701,10
21394,42732,2767,10
21395,42733,2739,10
21396,42734,2739,10
21397,42735,2740,10
21398,42736,2777,10
21399,42737,2776,10
21400,42738,2769,10
21403,42739,2739,10
21404,10107,2726,10
21405,42740,2769,10
21406,42741,2761,10
21407,42741,2707,10
21408,42742,2778,10
21409,42743,2778,10
21410,36235,2778,10
21411,18916,2778,10
21412,18916,2735,10
21414,41646,2780,11
21415,42744,2759,10
21416,42744,2773,10
21417,37739,2778,10
21418,42745,2775,10
21419,42746,2739,10
21420,18986,2739,10
21421,42747,2778,11
21422,42748,2750,10
21423,42749,2767,10
21424,41679,2781,10
21425,42750,2767,10
21426,42751,2767,10
21427,42752,2739,11
21428,42753,2775,10
21429,42754,2750,10
21431,42756,2775,10
21432,42756,2765,10
21434,42756,2757,10
21435,42756,2750,10
21436,42757,2739,11
21437,42758,2778,10
21438,42759,2735,10
21439,42760,2775,10
21440,42760,2773,10
21441,42761,2778,10
21442,42761,2735,10
21443,42762,2783,10
21444,41570,2781,10
21445,40053,2751,10
21446,40053,2752,10
21447,42763,2782,10
21448,42764,2775,10
21449,42765,2765,10
21450,42765,2778,10
21451,42765,2740,10
21452,42765,2735,10
21453,42766,2751,10
21454,8661,2779,11
21455,42767,2750,10
21456,42768,2774,11
21457,40053,2781,10
21460,42771,2778,10
21461,42772,2775,10
21462,42772,2777,10
21463,42772,2751,10
21464,42772,2735,10
21465,42772,2725,10
21466,42773,2776,11
21467,42774,2761,10
21468,42774,2726,10
21469,42774,2707,10
21470,42775,2725,10
21471,42775,2765,10
21472,42775,2707,10
21473,42775,2726,10
21474,42775,2740,10
21475,42777,2773,10
21476,42778,2775,10
21477,42779,2765,10
21479,20917,2707,10
21480,42780,2784,10
21481,42781,2784,10
21482,42781,2781,10
21483,42782,2789,11
21484,42783,2784,10
21485,42779,2789,10
21486,42784,2789,10
21487,42785,2789,10
21488,42786,2784,10
21489,42787,2784,10
21490,42788,2784,10
21491,42789,2789,10
21492,41557,2781,11
21493,42790,2773,10
21494,42791,2775,10
21495,42791,2750,10
21497,12493,2789,10
21498,42793,2789,10
21499,42794,2752,10
21500,42794,2773,10
21501,42795,2791,10
21502,35237,2791,10
21504,42797,2773,11
21505,42797,2781,10
21506,42797,2784,10
21507,42798,2789,10
21508,42799,2785,10
21509,42800,2770,10
21510,42800,2765,10
21511,42801,2790,11
21512,42802,2793,11
21513,42803,2793,11
21514,42805,2789,10
21515,42806,2789,10
21516,42807,2789,10
21517,42808,2789,10
21518,42809,2789,10
21519,42810,2789,10
21520,42811,2707,10
21521,42812,2789,10
21522,42813,2792,11
21523,42814,2789,10
21524,42815,2740,10
21526,42816,2778,10
21527,42774,2725,10
21529,42818,2789,10
21530,42819,2792,10
21531,42820,2740,10
21532,42821,1638,10
21533,42821,2784,10
21534,42822,1638,10
21535,35237,2792,10
21536,42823,2785,10
21537,42824,1638,10
21538,42825,2785,10
21539,11634,2789,10
21540,42826,2789,10
21541,42827,2785,10
21542,12131,2792,10
21543,42828,2739,10
21544,42829,2794,10
21545,42830,2783,11
21546,42831,2739,10
21548,42833,2739,10
21549,42833,2778,10
21550,42834,2750,10
21551,42835,2739,10
21553,42837,2783,10
21555,42839,2789,10
21556,42840,2785,10
21557,42841,2789,10
21558,42748,2762,11
21559,42842,2776,11
21560,42843,2767,10
21561,42844,2740,10
21562,41415,2795,10
21563,42845,2791,10
21564,42846,2782,10
21565,42847,2789,10
21567,41492,2784,10
21568,41492,2769,10
21569,41492,2765,10
21570,41492,2740,10
21571,41492,2735,10
21573,42848,2757,10
21574,42849,2783,10
21575,42848,2765,10
21576,42848,2701,10
21578,40053,2792,10
21580,6231,2767,10
21581,42850,2784,10
21582,42850,2773,10
21583,42850,2759,10
21584,42851,2785,10
21585,42851,2704,10
21586,42852,2725,10
21587,42852,2707,10
21588,42852,2761,10
21589,42853,2770,10
21590,42778,2761,10
21591,42854,2784,10
21592,42855,2784,10
21593,42856,2707,10
21594,42856,2725,10
21595,42857,2768,10
21596,38153,2765,10
21597,42858,2765,10
21598,42859,2792,10
21599,42859,2740,10
21600,42860,2765,10
21601,42862,2768,10
21602,42863,2768,10
21603,42864,2768,10
21604,42864,2794,10
21605,42864,2740,10
21606,42864,2751,10
21607,42864,2717,10
21608,42864,2791,10
21609,42865,2750,10
21610,42865,2775,10
21611,42866,2791,10
21613,42867,2765,10
21614,42757,2797,11
21615,42853,2769,10
21616,42868,2765,10
21617,42869,2789,11
21618,42870,2773,10
21620,42872,2789,10
21621,42873,2784,10
21622,42874,2784,10
21623,42875,2784,10
21624,42876,1638,10
21625,42877,2739,11
21627,42879,2784,10
21628,42880,2784,10
21629,42881,2791,11
21630,42882,2789,11
21631,42883,2784,10
21632,42884,2784,10
21633,42885,2784,10
21634,42878,2784,10
21635,42886,2789,10
21636,42886,2739,10
21637,42887,1638,10
21638,42888,2791,10
21639,42889,2740,10
21640,42889,2768,10
21641,42889,2698,10
21642,42890,1638,10
21643,39726,2776,10
21644,42891,2795,10
21646,42891,2782,10
21647,42891,2751,10
21648,42866,2775,10
21649,42892,2789,10
21650,42892,2769,10
21651,42892,2765,10
21652,42893,2775,10
21653,42892,2678,10
21654,42894,2769,10
21655,20998,2795,10
21656,42895,2794,11
21657,42896,2795,10
21658,42897,2761,10
21659,42897,2725,10
21660,42897,2707,10
21661,42898,2798,10
21662,42899,2775,10
21663,42899,2750,10
21664,42900,2789,10
21665,42901,2798,10
21666,42902,2678,10
21667,42903,2795,10
21668,42904,2678,10
21669,42905,2801,11
21670,9623,2750,10
21671,42906,2795,11
21672,42907,2757,10
21674,42909,2800,10
21675,42909,2795,10
21677,42911,2769,10
21678,42912,2802,10
21679,42913,2800,10
21681,42914,2765,10
21683,9566,2803,10
21684,42916,2803,10
21685,11077,2802,10
21686,11077,2803,10
21687,36300,2803,10
21689,42917,2740,10
21690,42917,2739,10
21691,42918,2800,10
21692,42919,2794,10
21693,42919,2795,10
21694,42920,2802,10
21695,42920,2707,11
21696,42920,2725,10
21697,42921,2802,10
21699,42922,2678,10
21700,42923,2707,11
21701,42924,2707,10
21702,42925,2761,10
21703,42926,2750,10
21704,42926,2750,10
21705,41660,2770,10
21706,42926,2775,10
21707,41660,2789,10
21709,42928,2802,10
21710,42928,2799,10
21711,42929,2725,10
21712,42930,2776,10
21713,42929,2707,11
21714,42931,2803,10
21715,42932,2800,10
21717,42934,2750,10
21718,42935,2798,10
21719,42930,2798,10
21720,42936,2761,11
21721,42936,2808,10
21722,42936,2802,10
21723,42936,2725,10
21724,42937,2798,11
21725,42938,2805,11
21726,41644,2750,10
21727,42939,2707,10
21728,42939,2725,10
21729,42940,2678,11
21730,42941,2770,10
21732,42943,2765,10
21733,42944,2802,10
21734,40053,2807,10
21735,40053,2802,10
21736,42869,2813,11
21737,42945,2803,10
21738,42946,2807,10
21739,42947,2761,10
21740,42948,2807,11
21741,42948,2803,10
21742,42948,2802,10
21743,42948,2800,10
21744,42948,2751,10
21745,35985,2807,10
21746,7903,2802,10
21747,42949,2808,10
21748,42949,2802,10
21749,42949,2750,10
21750,42950,2808,10
21751,42951,2803,10
21752,42939,2814,10
21753,42952,2761,10
21755,42881,2808,10
21756,42881,2802,10
21757,42954,2814,10
21758,42954,2802,10
21759,5860,2803,10
21760,42955,2809,10
21762,34961,2750,10
21763,36838,2815,10
21764,42956,2803,10
21765,42956,2815,10
21766,42957,2815,10
21767,42957,2802,10
21768,42958,2815,10
21769,42959,2767,10
21770,42960,2785,10
21771,42960,2811,10
21772,42961,2815,10
21773,42962,2815,10
21774,42962,2802,10
21775,42962,2803,10
21776,42962,2775,10
21777,42962,2750,10
21778,42963,2815,10
21779,42964,2815,10
21780,42965,2750,10
21781,42966,2815,10
21782,42967,2773,10
21783,36851,2750,10
21785,36851,2775,10
21786,28719,2809,10
21788,42969,2809,10
21789,42970,2815,10
21790,42971,2815,10
21791,42972,2815,10
21792,42972,2802,10
21793,28527,2809,10
21794,28527,2740,10
21795,28527,2704,10
21797,42974,2815,10
21798,42975,2815,11
21799,42975,2803,10
21800,42975,2775,10
21801,42961,2803,10
21802,42976,2804,10
21803,42976,2784,10
21804,42977,2815,10
21805,42978,2802,10
21806,42978,2707,10
21807,42978,2815,10
21808,42979,2809,11
21809,42980,2767,10
21810,42968,2815,10
21811,12,2816,10
21812,41610,2804,10
21813,41610,2784,10
21814,12,2808,10
21815,42981,2808,10
21816,42981,2775,10
21817,42982,2815,10
21818,42983,2815,10
21819,42891,2807,10
21820,42984,2773,10
21821,42984,2803,10
21822,42979,2701,10
21823,42986,2769,10
21824,42986,2770,10
21826,42988,2798,10
21828,41295,2773,10
21829,42990,2773,10
21830,42991,2773,10
21831,42992,2809,10
21832,42993,2815,10
21833,42993,2809,10
21834,42993,2809,10
21835,42993,2802,10
21836,42993,2803,10
21838,18561,2773,10
21839,42995,2815,10
21840,42996,2750,10
21841,42996,2775,10
21842,42997,2757,10
21844,42998,2816,10
21845,42999,2815,10
21846,42920,2822,11
21847,42929,2822,11
21848,43000,2802,11
21849,43001,2803,10
21850,43001,2815,10
21851,43002,2811,10
21852,43003,2765,10
21853,42975,2820,10
21854,43004,2775,10
21856,43004,2815,10
21857,43004,2808,10
21858,43004,2802,10
21859,43004,2820,10
21862,42993,2765,10
21863,21632,2770,10
21865,43005,2816,10
21866,43006,2784,10
21867,43006,2804,10
21868,43007,2767,10
21869,43008,2803,10
21870,43009,2784,10
21871,43009,2804,10
21872,43010,2784,10
21873,43011,2818,11
21874,27555,2775,10
21876,40099,2815,10
21877,43012,2803,11
21878,43013,2798,10
21879,43014,2815,10
21880,43015,2750,10
21881,43016,2784,10
21882,43016,2785,10
21883,36837,2815,10
21884,43017,2816,10
21885,42984,2759,10
21887,43019,2803,10
21888,42954,2775,10
21889,43020,2775,10
21890,43020,2750,10
21891,43021,2802,10
21894,43022,2802,10
21895,36300,2800,10
21896,43023,2769,10
21897,43023,2740,10
21898,43023,2765,10
21899,43024,2815,10
21900,43025,2769,10
21901,43025,2824,10
21902,43025,2814,10
21903,43025,2768,10
21904,43025,2740,10
21905,43026,2814,10
21906,43001,2802,10
21907,43001,2750,10
21908,43028,2799,11
21909,42882,2820,11
21910,43031,2816,11
21911,43032,2803,10
21912,43032,2750,10
21913,43032,2765,10
21914,43033,2750,10
21915,38235,2807,11
21916,43034,2828,11
21917,43035,2823,10
21918,43036,2750,10
21919,43037,2816,10
21920,43038,2823,10
21921,43039,2829,11
21922,43040,2759,10
21923,43041,2827,10
21924,43042,2807,10
21925,43043,2806,10
21927,43044,2750,10
21929,43045,2814,10
21930,43046,2750,10
21931,43047,2750,10
21932,43037,2815,10
21933,43037,2824,10
21934,43048,2823,10
21935,43032,2827,10
21938,43051,2770,10
21939,43051,2769,10
21941,43053,2750,10
21942,43054,2775,10
21944,42882,2814,10
21945,43055,2775,10
21946,43055,2750,10
21947,43056,2827,10
21949,43058,2814,10
21950,43059,2750,10
21951,43060,2769,10
21955,41283,2827,10
21957,41283,2823,10
21959,41283,2807,10
21961,41283,2750,10
21963,43063,2750,10
21965,43064,2823,10
21966,43065,2816,10
21968,43066,2775,10
21970,43068,2823,10
21971,43068,2816,10
21972,43069,2823,10
21975,43071,2823,10
21976,43072,2823,11
21978,43073,2811,10
21980,43074,2824,10
21981,43074,2814,10
21982,43073,2765,10
21983,43075,2759,10
21984,43076,2825,10
21985,43077,2770,10
21986,43078,2825,11
21988,43079,2759,11
21989,43003,2836,11
21990,43080,2750,11
21991,43081,2832,10
21992,8621,2832,11
21993,43082,2799,11
21994,43081,2784,10
21999,43084,2750,10
22002,43086,2824,10
22003,43087,2824,11
22004,43088,2750,10
22005,43089,2831,10
22006,43090,2827,11
22008,43091,2784,10
22009,43092,2750,10
22010,43093,2830,10
22011,43094,2825,10
22012,43095,2775,10
22013,43095,2750,10
22014,43096,2799,11
22015,31862,2750,10
22016,43097,2740,10
22017,43098,2830,10
22018,43099,2740,10
22019,43099,2765,10
22020,43100,2798,10
22023,43101,2750,10
22025,43102,2831,10
22026,43103,2800,10
22029,43105,2759,10
22030,43106,2704,10
22031,43107,2750,10
22032,43108,2784,10
22033,43109,2769,10
22034,43109,2770,10
22036,17003,2750,10
22038,43110,2775,10
22039,26436,2831,10
22041,26436,2798,10
22042,43111,2826,11
22043,43112,2784,11
22044,43052,2806,10
22045,43113,2837,10
22046,29519,2800,10
22047,42954,2837,10
22048,43114,2704,10
22049,43115,2840,10
22050,43116,2837,10
22051,43117,2837,10
22053,43118,2770,10
22054,43119,2750,10
22055,43119,2839,10
22056,43120,2831,10
22057,43121,2837,10
22058,43053,2839,11
22059,43122,2704,10
22060,43123,2843,10
22061,43123,2842,10
22062,43124,2842,10
22063,43125,2842,10
22064,43126,2840,11
22065,43127,2765,10
22066,43128,2843,10
22067,43129,2837,10
22068,43130,2784,10
22069,43131,2841,10
22070,43132,2765,10
22071,43133,2770,10
22072,43134,2842,10
22073,43135,2759,10
22074,43136,2841,10
22075,43137,2770,10
22076,43137,2765,10
22077,43137,2824,10
22078,43135,2839,11
22079,43138,2814,10
22080,43138,2837,10
22081,43139,2837,10
22082,43140,2785,10
22083,43141,2837,10
22084,43142,2740,10
22085,43141,2824,10
22086,43143,2770,10
22087,43122,2740,10
22088,43122,2843,10
22089,34985,2841,10
22090,42791,2841,10
22092,43145,2839,11
22093,43146,2753,10
22094,43147,2769,10
22096,43149,2775,10
22097,43150,2841,10
22098,43151,2704,10
22100,37005,2837,10
22102,43152,2841,11
22103,43153,2775,10
22104,43154,2841,10
22105,43154,2843,10
22106,43155,2704,10
22107,43156,2837,10
22109,43157,2769,10
22110,43158,2704,10
22111,43159,2837,10
22112,43159,2814,10
22113,43160,2704,10
22114,43161,2837,10
22115,43161,2841,10
22116,43162,2804,10
22117,30107,2842,10
22118,43163,2841,10
22119,43164,2842,10
22120,43157,2843,11
22121,43165,2785,10
22122,43166,2770,11
22123,43167,2831,10
22124,43168,2798,10
22125,43120,2798,10
22126,43169,2806,10
22127,43169,2757,10
22129,11590,2765,11
22130,43135,2845,11
22131,21632,2847,10
22132,43143,2847,10
22134,43118,2847,10
22135,43172,2785,10
22136,43173,2847,10
22137,43173,2842,10
22138,43173,2701,10
22139,43174,2837,10
22141,11077,2822,10
22142,11077,2814,10
22143,43175,2759,10
22144,43176,2837,11
22145,43176,2765,10
22146,43177,2800,11
22147,43177,2717,10
22149,30107,2704,10
22151,43178,2759,10
22152,43179,2701,10
22153,43179,2767,10
22154,43180,2704,10
22155,43181,2800,10
22156,43182,2844,10
22157,43183,2844,10
22158,43183,2843,10
22159,43183,2765,10
22160,43183,2740,10
22161,43183,2775,10
22162,43184,2844,10
22163,43184,2847,10
22164,43184,2843,10
22166,43185,2848,10
22167,43186,2848,10
22168,43187,2822,11
22169,30934,2849,10
22170,43188,2843,10
22171,43188,2847,10
22173,43189,2849,10
22175,43190,2849,10
22177,10194,2785,10
22179,43191,2767,10
22180,43192,2804,10
22181,43169,2849,10
22182,43169,2842,10
22183,41423,2849,10
22184,43193,2769,11
22185,43194,2849,10
22187,43081,2849,10
22188,43196,2837,10
22192,43198,2773,10
22193,43199,2849,10
22194,43200,2842,10
22195,43201,2849,10
22196,43201,2804,10
22197,43202,2842,10
22198,43203,2844,10
22199,29314,2830,10
22200,29314,2814,10
22201,43204,2844,10
22202,43205,2830,11
22203,43206,2768,10
22204,43207,2830,10
22205,43208,2830,10
22206,43209,2804,11
22207,43210,2785,10
22208,43210,2831,10
22209,43211,2814,10
22210,43212,2852,10
22211,43213,2701,10
22212,43214,2842,10
22213,43215,2701,10
22214,43211,2830,10
22215,43216,2814,10
22216,43217,2767,10
22217,43218,2767,10
22218,43219,2767,10
22219,40053,2852,10
22220,43220,2847,10
22221,43220,2769,10
22222,43221,2785,10
22223,43222,2759,10
22224,42968,2823,10
22225,39565,2842,10
22226,43223,2759,10
22227,43224,2851,10
22228,43111,2853,11
22229,43225,2830,10
22231,43227,2852,10
22232,43228,2842,10
22233,43229,2849,10
22234,43225,2814,10
22235,43116,2854,10
22238,43230,2858,11
22239,43231,2831,10
22240,43232,2701,10
22241,43233,2850,11
22242,43234,2851,10
22244,43236,2837,10
22245,43237,2830,10
22246,43238,2849,10
22248,43240,2831,10
22249,43241,2862,10
22250,43242,2849,10
22252,43244,2862,11
22254,43246,2861,11
22255,382,2837,10
22256,43247,2830,10
22257,43248,2862,10
22258,43249,2740,10
22259,43250,2851,10
22262,43169,2865,10
22265,43252,2864,11
22266,43253,2837,10
22267,43254,2837,10
22268,43255,2859,10
22270,43256,2844,10
22271,43257,2837,10
22273,43259,2865,11
22274,43260,2740,10
22275,43260,2862,11
22277,43262,2837,10
22278,43263,2837,10
22280,43264,2857,10
22282,43265,2867,11
22283,43266,2867,11
22284,43267,2759,10
22285,43268,2806,10
22286,43268,2740,10
22287,43269,2866,11
22288,43095,2865,10
22289,43270,2814,10
22290,43271,2865,10
22291,43271,2857,10
22292,43272,2837,10
22293,43273,2865,10
22294,43274,2814,10
22295,43275,2837,10
22296,42947,2837,10
22297,43276,2830,10
22298,43277,2837,10
22299,43277,2814,10
22301,43278,2844,10
22302,43278,2837,10
22305,43279,2837,10
22306,43280,2814,10
22307,43280,2837,10
22308,43281,2759,10
22309,43282,2837,10
22310,43283,2859,11
22311,43284,2868,11
22312,43285,2866,10
22314,43287,2759,10
22315,43288,2844,10
22316,43289,2837,10
22318,43291,2866,11
22319,36300,2865,10
22321,43292,2837,10
22322,43292,2866,10
22323,43292,2806,10
22324,43292,2740,10
22325,43292,2814,10
22326,140,2775,10
22327,43293,2857,10
22328,43294,2837,10
22330,43295,2775,10
22332,43297,2837,10
22333,43297,2814,10
22334,43298,2831,10
22335,43298,2798,10
22336,31487,2865,10
22337,43299,2844,10
22338,43299,2837,10
22339,43299,2814,10
22340,43300,2837,10
22342,43302,2837,10
22343,43302,2814,10
22344,43303,2837,10
22345,43304,2837,10
22346,43305,2863,10
22347,41289,2837,10
22348,43306,2844,10
22349,38298,2837,10
22350,43307,2814,10
22351,43308,2837,10
22352,43309,2848,10
22353,43310,2848,10
22355,43255,2831,10
22356,43311,2740,10
22357,43312,2768,10
22358,43313,2740,10
22359,43313,2865,10
22360,43314,2851,10
22362,43316,2870,10
22363,43316,2869,10
22365,43318,2862,10
22366,43316,2865,10
22367,43319,2740,10
22368,43320,2866,10
22369,43321,2870,10
22370,43322,2869,10
22372,43323,2837,10
22373,43323,2814,10
22374,43323,2866,10
22376,43324,2865,10
22378,43325,2862,10
22379,41137,2870,10
22380,43326,2831,10
22381,43327,2837,10
22385,43330,2863,10
22386,43331,2863,10
22387,43331,2866,10
22388,43332,2869,10
22390,43331,2862,10
22391,43333,2865,10
22392,43334,2837,10
22394,43335,2848,10
22395,43336,2872,11
22396,43337,2851,10
22398,43339,2866,10
22399,43340,2740,11
22400,43341,2863,10
22401,43341,2865,10
22402,43341,2844,10
22403,43341,2842,10
22404,43342,2870,10
22405,43343,2863,10
22406,17194,2866,10
22408,17194,2851,10
22409,43344,2851,10
22412,43341,2873,10
22413,43346,2863,11
22415,43348,2874,10
22416,43349,2814,10
22417,43350,2874,10
22419,43352,2869,11
22420,43353,2847,10
22421,43354,2831,10
22422,43354,2798,10
22423,43354,2785,10
22424,43354,2759,10
22426,43355,2874,10
22427,43278,2873,10
22428,43278,2860,10
22430,43356,2814,10
22433,43357,2873,10
22435,43358,2860,10
22437,43359,2875,11
22439,43361,2873,10
22440,43361,2870,10
22441,43361,2865,10
22442,43361,2860,10
22443,43362,2876,11
22444,43362,2849,11
22445,43363,2873,10
22446,43095,2800,10
22448,43095,2873,10
22449,43364,2873,10
22450,43364,2877,10
22451,43364,2775,10
22453,43366,2873,10
22454,43367,2873,10
22455,43368,2866,10
22456,43369,2873,10
22457,43282,2878,10
22458,43370,2877,10
22459,43370,2878,10
22460,43370,2866,10
22461,43371,2873,10
22462,43372,2873,10
22463,43373,2870,10
22464,43373,2873,10
22466,43374,2873,10
22467,43375,2879,10
22468,43376,2879,10
22469,43377,2759,10
22470,30107,2874,10
22471,30107,2863,10
22472,43378,2878,10
22473,43378,2877,10
22474,43379,2860,11
22475,43380,2873,10
22476,43381,2866,10
22477,43382,2870,10
22478,43383,2848,11
22479,43384,2759,10
22481,43386,2873,10
22482,43387,2870,10
22483,43388,2848,10
22484,43389,2873,10
22485,43389,2866,10
22486,43389,2844,10
22487,43389,2880,10
22488,43036,2873,10
22489,43371,2844,10
22492,43392,2873,10
22494,43393,2877,10
22495,43393,2878,10
22496,43394,2866,10
22497,43394,2880,10
22498,43395,2851,10
22499,43396,2870,10
22500,43397,2880,10
22501,43393,2814,10
22502,42791,2881,10
22503,42791,2873,10
22504,43365,2814,10
22505,43398,2859,11
22507,11698,2877,10
22508,11698,2878,10
22509,11698,2814,10
22511,43400,2878,10
22512,43401,2881,10
22513,43402,2873,10
22514,43403,2844,10
22515,43404,2882,10
22516,43405,2884,11
22517,43406,2814,10
22518,39515,2878,10
22520,43407,2878,11
22521,43408,2759,10
22523,43410,2877,10
22524,43410,2814,10
22525,43411,2814,10
22526,43412,2851,10
22527,43412,2757,10
22528,18351,2870,10
22529,43413,2880,11
22530,43414,2878,10
22531,43414,2877,10
22532,43415,2814,10
22533,43416,2773,10
22534,43416,2759,10
22535,43417,2844,10
22536,43418,2882,10
22537,35401,2878,10
22538,35401,2814,10
22540,43419,2851,10
22541,43406,2877,10
22542,43420,2878,10
22543,43420,2881,10
22544,43420,2877,10
22545,43289,2878,10
22546,43421,2877,10
22547,43421,2878,10
22548,43422,2878,10
22550,11077,2878,10
22551,43423,2877,10
22552,43423,2878,10
22554,43424,2882,10
22556,43425,2873,10
22557,43425,2775,10
22559,43426,2878,10
22560,43427,2885,10
22561,43426,2814,10
22562,43427,2883,10
22563,43427,2873,10
22564,43427,2871,10
22565,43427,2870,10
22566,43427,2844,10
22568,43427,2842,10
22569,43427,2701,10
22570,43427,2775,10
22571,43427,2704,10
22573,43428,2768,10
22574,43429,2877,10
22575,43430,2844,10
22576,43431,2882,10
22577,43431,2881,10
22578,43431,2873,10
22579,43282,2877,10
22580,43432,2851,10
22581,43433,2881,10
22582,43433,2885,10
22583,43433,2879,10
22584,42968,2882,10
22585,43433,2873,10
22586,43433,2874,10
22588,43433,2856,10
22590,43433,2842,10
22591,43433,2806,10
22593,43434,2885,10
22594,43435,2851,10
22595,43436,2881,10
22596,43437,2882,10
22597,43438,2877,10
22599,43439,2885,10
22600,43440,2753,11
22601,43441,2873,10
22603,43369,2882,10
22605,39515,2877,10
22606,43443,2886,10
22607,43021,2873,10
22608,25153,2844,10
22609,25153,2873,10
22610,43444,2814,10
22611,28039,2814,10
22612,43365,2878,10
22613,43445,2886,10
22614,43446,2886,10
22615,43447,2831,10
22617,43449,2844,10
22618,43450,2881,10
22619,43451,2844,10
22620,43451,2844,10
22621,43452,2844,10
22622,43169,2886,10
22623,43169,2882,10
22624,43453,2844,10
22625,43454,2878,10
22626,43454,2877,10
22627,43455,2878,10
22628,43455,2877,10
22629,36300,2886,10
22630,36300,2882,10
22631,43334,2877,10
22632,43334,2878,10
22634,43456,2878,10
22635,43457,2877,10
22636,43457,2878,10
22637,43458,2831,10
22638,43458,2886,10
22639,43459,2851,10
22640,43459,2851,10
22642,43461,2878,10
22644,43450,2831,11
22645,43463,2886,10
22646,43464,2844,10
22647,43465,2879,10
22649,43467,2887,10
22650,43468,2887,10
22651,43469,2887,10
22653,43471,2887,10
22654,43472,2887,10
22655,43473,2874,10
22656,43473,2874,10
22657,43474,2874,10
22658,43475,2887,10
22659,43082,2757,11
22660,43398,2888,11
22661,43476,2873,10
22663,43478,2887,10
22664,43479,2887,10
22665,43480,2844,11
22666,43481,2877,10
22667,43482,2887,10
22669,43484,2877,10
22670,43485,2879,10
